id,trade_unions_taking_action,email_solidarity,employer_name,action_reason,action_start,constituency,region,country,more_information,strike_status,status,location/lat,location/lng,twitter_handles,union/slug,union
32650,Educational Institute of Scotland, enquiries@eis.org.uk,Inverkip Primary School,Pay,2023-01-10T00:00:00+00:00,Inverclyde,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.907803,-4.870231,,eis,
33455,Educational Institute of Scotland, enquiries@eis.org.uk,Our Lady's Primary School,Pay,2023-01-10T00:00:00+00:00,Livingston,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.846061,-3.633336,,eis,
32654,Educational Institute of Scotland, enquiries@eis.org.uk,St Francis' Primary School,Pay,2023-01-10T00:00:00+00:00,Inverclyde,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.922172,-4.659647,,eis,
32655,Educational Institute of Scotland, enquiries@eis.org.uk,Wemyss Bay Primary School,Pay,2023-01-10T00:00:00+00:00,Inverclyde,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.8913,-4.887979,,eis,
32656,Educational Institute of Scotland, enquiries@eis.org.uk,Bilston Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.870197,-3.183926,,eis,
32657,Educational Institute of Scotland, enquiries@eis.org.uk,Gore Glen Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.852559,-3.062328,,eis,
32658,Educational Institute of Scotland, enquiries@eis.org.uk,Tynewater Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.865947,-2.973259,,eis,
32659,Educational Institute of Scotland, enquiries@eis.org.uk,Moorfoot Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.82024,-3.024051,,eis,
32661,Educational Institute of Scotland, enquiries@eis.org.uk,Strathesk Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.83657,-3.217409,,eis,
32662,Educational Institute of Scotland, enquiries@eis.org.uk,Bonnyrigg Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.870874,-3.097392,,eis,
32666,Educational Institute of Scotland, enquiries@eis.org.uk,Woodburn Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.901656,-3.044953,,eis,
32667,Educational Institute of Scotland, enquiries@eis.org.uk,St David's RC Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.888076,-3.053701,,eis,
32668,Educational Institute of Scotland, enquiries@eis.org.uk,Danderhall Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.915774,-3.110372,,eis,
32669,Educational Institute of Scotland, enquiries@eis.org.uk,Gorebridge Primary School,Pay,2023-01-10T00:00:00+00:00,Midlothian,null,Scotland,"Teachers will be engaging in further strike action in the New Year. On Tuesday 10th January, the EIS will call all its Primary, Special Schools (Primary and Primary/Secondary), and Early Years teacher members across Scotland to take another day of strike action.We can also now confirm that Scotland's teachers will strike on sixteen consecutive days in January and February, with teachers in two local authorities on strike on each of these sixteen days.",ACTIVE,,55.847107,-3.052081,,eis,
